
xesImage: XES Imaging Detector
Size: 1024 x 64
----------
xesImage[0pixels]	xesImage[1pixels]	xesImage[2pixels]	xesImage[3pixels]	xesImage[4pixels]	xesImage[5pixels]	xesImage[6pixels]	xesImage[7pixels]	xesImage[8pixels]	xesImage[9pixels]	xesImage[10pixels]	xesImage[11pixels]	xesImage[12pixels]	xesImage[13pixels]	xesImage[14pixels]	xesImage[15pixels]	xesImage[16pixels]	xesImage[17pixels]	xesImage[18pixels]	xesImage[19pixels]	xesImage[20pixels]	xesImage[21pixels]	xesImage[22pixels]	xesImage[23pixels]	xesImage[24pixels]	xesImage[25pixels]	xesImage[26pixels]	xesImage[27pixels]	xesImage[28pixels]	xesImage[29pixels]	xesImage[30pixels]	xesImage[31pixels]	xesImage[32pixels]	xesImage[33pixels]	xesImage[34pixels]	xesImage[35pixels]	xesImage[36pixels]	xesImage[37pixels]	xesImage[38pixels]	xesImage[39pixels]	xesImage[40pixels]	xesImage[41pixels]	xesImage[42pixels]	xesImage[43pixels]	xesImage[44pixels]	xesImage[45pixels]	xesImage[46pixels]	xesImage[47pixels]	xesImage[48pixels]	xesImage[49pixels]	xesImage[50pixels]	xesImage[51pixels]	xesImage[52pixels]	xesImage[53pixels]	xesImage[54pixels]	xesImage[55pixels]	xesImage[56pixels]	xesImage[57pixels]	xesImage[58pixels]	xesImage[59pixels]	xesImage[60pixels]	xesImage[61pixels]	xesImage[62pixels]	xesImage[63pixels]	
0	0	0	0	18	17	9	6	4	8	4	6	8	10	12	6	13	8	7	8	10	9	10	8	11	9	7	8	6	12	9	8	8	8	12	10	9	10	3	9	12	10	12	7	5	6	7	7	14	11	12	8	6	11	7	13	9	6	11	27	0	0	0	0	
0	0	0	0	13	9	14	10	9	6	10	12	8	13	13	11	7	14	9	5	8	10	10	14	4	5	8	19	10	9	6	5	9	9	8	12	4	8	16	14	10	8	7	10	8	11	9	14	8	12	3	5	8	13	16	10	10	15	8	26	1	0	0	0	
0	0	0	0	11	17	16	17	8	15	9	5	12	11	13	5	5	9	10	11	6	7	10	8	6	11	12	11	12	10	12	6	9	6	5	8	10	14	15	7	10	12	7	10	11	7	14	11	12	14	10	6	17	8	7	9	13	12	8	28	4	0	0	0	
0	0	0	0	11	17	14	9	12	7	9	10	20	7	14	4	10	6	8	16	14	5	13	10	12	7	8	8	8	7	7	16	8	6	10	3	10	15	12	9	6	11	9	12	15	9	8	6	9	8	10	11	9	12	13	15	11	13	16	24	3	0	0	0	
0	0	0	0	14	15	15	13	11	10	4	3	14	11	13	4	11	7	7	7	5	6	9	9	7	11	8	15	10	6	11	5	10	7	9	5	9	10	6	12	6	7	9	6	11	10	8	3	7	8	13	9	8	9	5	16	14	11	14	14	8	0	0	0	
0	0	0	0	16	14	12	7	11	11	14	15	19	9	14	13	9	9	14	7	12	8	8	8	4	8	10	8	8	10	12	8	5	13	6	5	6	15	10	10	12	10	3	10	8	14	13	13	11	11	12	15	11	9	10	13	13	12	14	25	12	0	0	0	
0	0	0	0	20	14	10	14	10	7	7	15	15	11	7	8	9	9	14	14	5	10	5	17	12	12	12	11	11	11	7	11	9	7	7	9	4	10	5	13	9	12	5	13	6	9	11	7	10	8	17	11	16	11	16	12	12	14	17	11	9	0	0	0	
0	0	0	0	15	10	5	10	12	8	8	7	17	11	10	7	16	5	8	7	14	9	8	11	8	10	14	7	3	10	8	8	8	19	14	8	8	10	7	4	11	8	11	7	10	11	8	8	10	6	18	5	13	8	5	11	13	6	12	14	8	0	0	0	
0	0	0	0	17	16	13	15	5	11	6	5	5	8	13	9	9	10	6	7	10	9	8	10	6	5	9	15	8	11	11	14	12	12	16	6	9	10	5	7	15	9	11	11	8	10	12	8	9	10	2	10	14	11	6	11	11	6	19	14	10	0	0	0	
0	0	0	0	26	10	12	20	8	12	10	16	9	7	15	11	16	16	6	17	7	16	8	6	17	4	9	15	12	11	15	6	7	8	5	7	15	6	13	6	8	7	11	11	6	18	11	12	9	9	11	7	9	9	16	14	14	25	7	22	21	0	0	0	
0	0	0	0	21	10	11	9	10	16	10	6	7	7	10	13	15	17	10	11	11	10	15	11	11	18	17	9	5	4	11	10	10	12	7	10	13	9	8	13	16	7	6	11	9	7	18	8	9	15	12	10	15	11	13	11	13	14	12	17	16	0	0	0	
0	0	0	0	31	14	13	14	12	8	11	10	7	9	11	13	12	7	7	11	11	11	6	10	7	9	10	4	15	8	5	13	11	6	9	13	12	12	9	13	12	4	10	14	14	9	8	12	11	11	11	10	10	9	9	13	16	14	14	20	18	0	0	0	
0	0	0	0	28	11	11	9	14	9	9	8	8	5	9	11	15	13	9	11	9	15	7	6	11	10	12	5	12	13	7	12	13	14	10	8	12	8	10	13	8	11	13	16	11	9	7	11	12	8	8	10	10	11	10	13	12	7	8	16	20	0	0	0	
0	0	0	0	33	15	9	10	10	8	8	13	12	15	14	9	4	16	10	9	10	12	9	8	8	10	12	8	8	9	6	10	7	14	10	20	10	13	12	10	8	7	16	14	8	9	13	15	12	14	6	13	9	10	17	23	11	16	8	17	13	0	0	0	
0	0	0	1	26	11	14	17	12	13	11	12	6	20	8	10	13	6	11	8	14	9	18	11	8	10	5	13	12	13	9	6	11	18	6	6	14	11	8	14	11	9	9	13	9	8	12	16	19	4	16	13	11	12	15	8	16	12	26	18	14	0	0	0	
0	0	0	0	20	8	14	11	11	9	10	12	11	13	13	10	13	10	9	13	17	11	21	12	10	10	10	13	11	12	16	12	19	10	8	11	4	6	15	11	7	10	10	10	12	10	11	7	9	9	10	12	10	10	12	11	12	15	10	24	15	0	0	0	
0	0	0	1	20	15	16	15	16	11	6	16	9	16	12	15	7	15	13	9	13	11	8	12	8	11	12	9	10	13	9	11	7	11	11	13	7	10	10	8	10	14	11	8	13	9	9	9	9	13	15	7	10	8	11	8	12	11	10	18	18	0	0	0	
0	0	0	3	28	19	10	13	6	8	11	16	10	12	9	14	13	9	16	15	16	8	9	8	6	6	5	11	10	11	14	8	8	12	12	4	7	14	14	12	8	10	12	9	13	10	7	13	12	12	11	18	9	9	17	12	9	14	11	14	20	0	0	0	
0	0	0	7	20	14	15	9	13	11	10	13	17	13	6	9	9	12	14	13	14	11	8	8	14	10	15	14	11	13	13	10	9	14	14	7	10	12	6	10	14	12	15	13	12	12	11	14	11	7	7	13	11	12	13	11	11	11	11	20	28	0	0	0	
0	0	0	8	22	10	9	12	12	17	16	9	10	10	8	12	9	16	15	9	8	11	10	11	8	9	6	6	9	11	5	10	14	11	5	16	8	9	12	11	11	15	16	12	7	16	11	10	16	8	10	11	10	14	15	15	16	17	7	17	26	0	0	0	
0	0	0	6	28	15	13	12	7	12	12	12	6	15	11	12	13	12	8	7	13	11	11	11	13	10	5	12	18	17	5	15	15	12	14	15	16	11	12	11	6	11	8	12	14	15	17	9	10	13	12	7	12	14	16	15	12	14	11	22	18	0	0	0	
0	0	0	12	14	18	10	8	12	8	9	13	17	20	8	13	12	13	8	11	9	9	8	13	10	9	14	6	12	15	10	7	12	13	7	6	9	12	7	11	9	7	15	11	7	3	11	11	6	13	4	13	18	13	15	13	14	9	10	20	21	0	0	0	
0	0	0	12	23	11	14	8	8	12	15	9	14	10	6	7	7	12	10	14	12	9	10	13	8	6	14	8	11	7	12	9	15	8	15	11	15	10	8	9	15	8	11	12	17	8	5	9	9	16	12	18	18	7	11	14	6	15	9	21	28	0	0	0	
0	0	0	8	17	13	7	12	11	15	10	16	13	12	13	13	17	7	16	15	13	19	10	14	10	7	13	12	9	14	17	9	13	10	15	15	8	9	11	9	14	8	14	12	10	12	12	12	13	12	11	9	9	10	13	19	17	11	11	15	21	0	0	0	
0	0	0	9	19	14	12	7	8	15	13	8	8	8	11	10	13	16	14	9	17	15	23	13	11	11	8	13	8	13	13	14	11	8	10	18	7	13	12	15	19	15	10	8	10	8	14	8	10	5	9	12	13	12	7	8	10	14	14	21	28	0	0	0	
0	0	0	15	23	24	7	10	11	15	12	14	10	10	16	10	10	9	12	7	12	9	14	15	7	12	12	13	13	17	13	10	12	14	15	18	7	8	11	10	18	13	11	9	14	13	9	12	3	11	18	16	11	8	12	14	16	17	13	22	22	0	0	0	
0	0	0	20	27	16	13	13	17	11	16	14	13	16	13	11	10	16	11	11	15	19	10	12	11	10	12	14	12	15	12	12	10	13	8	11	12	10	19	10	8	13	15	12	11	11	14	12	9	11	17	5	10	11	12	19	19	15	15	25	37	0	0	0	
0	0	0	13	17	9	15	11	16	12	14	12	12	4	10	10	9	11	9	19	11	10	15	11	13	9	13	12	8	17	13	17	7	12	11	9	17	12	15	7	13	17	15	4	11	7	10	13	10	17	18	12	10	16	14	12	14	9	15	15	34	0	0	0	
0	0	1	16	21	19	15	12	11	13	16	14	10	16	17	7	11	10	19	10	13	8	15	12	11	19	9	11	8	15	15	8	8	8	12	10	9	14	12	13	14	8	16	11	13	11	10	8	15	25	14	11	19	12	11	16	14	11	22	14	30	0	0	0	
0	0	0	15	18	17	14	14	13	16	14	15	19	17	15	11	13	13	10	9	14	14	12	14	21	13	9	15	9	9	18	16	10	12	14	16	14	15	17	15	12	17	13	14	22	18	11	18	15	5	14	18	14	10	12	16	16	21	24	11	43	0	0	0	
0	0	0	12	14	18	19	22	17	11	15	15	19	15	13	11	12	19	11	14	15	13	11	7	16	12	19	15	19	13	11	13	13	19	15	12	10	11	10	11	12	9	14	3	13	17	12	16	6	12	8	11	14	16	13	18	17	17	14	25	35	0	0	1	
0	0	0	20	24	19	11	14	12	12	11	10	22	18	17	10	13	9	16	9	6	17	11	16	15	12	16	13	11	14	11	10	12	15	16	16	14	11	11	18	11	17	8	9	18	16	20	12	10	7	17	10	16	14	16	19	14	13	19	29	43	1	0	0	
0	0	0	15	19	20	9	12	14	10	8	15	21	17	18	10	14	15	19	19	10	14	9	13	13	10	10	18	9	11	11	9	8	6	10	13	12	13	17	16	12	12	11	14	16	20	9	12	21	13	13	18	22	13	11	24	21	10	12	26	28	0	0	0	
0	0	0	24	16	15	15	13	11	14	12	10	13	6	10	12	20	13	9	11	11	19	9	10	17	17	11	11	11	7	11	13	11	14	12	10	11	8	16	14	14	15	15	15	15	12	7	17	4	10	16	10	18	19	22	18	14	22	15	24	32	0	0	0	
0	0	0	24	17	19	11	21	13	16	7	9	13	17	15	14	12	14	11	11	18	4	16	14	22	10	8	15	19	19	15	13	17	13	10	11	13	16	14	14	15	11	19	17	16	11	14	20	17	11	18	10	16	19	13	15	13	18	18	15	26	0	0	0	
0	0	0	17	19	13	13	11	14	13	13	17	13	8	22	12	17	16	8	11	14	12	12	15	13	14	16	14	11	12	21	10	14	18	8	12	14	17	10	16	13	14	15	13	12	9	16	10	13	22	19	19	14	14	14	17	16	17	12	22	38	1	0	0	
0	0	0	16	22	20	17	16	11	13	10	11	14	6	12	20	15	15	15	7	14	19	16	19	21	12	16	17	13	17	12	9	14	10	15	13	10	16	10	10	14	11	13	18	18	13	15	17	20	11	13	15	14	11	16	13	15	17	15	13	33	1	0	0	
0	0	0	20	21	15	15	14	12	17	12	16	14	20	21	18	11	15	21	21	18	17	11	13	6	17	12	8	18	25	13	7	9	17	8	21	12	22	17	14	16	15	12	14	10	27	15	10	16	14	14	13	14	20	23	9	13	18	18	10	36	1	0	0	
0	0	0	20	10	13	17	12	11	12	17	19	18	17	17	13	16	9	18	17	14	22	12	10	23	17	14	13	18	17	11	18	12	17	11	16	13	8	12	15	9	9	22	18	16	23	18	13	12	15	16	17	20	16	20	17	17	18	16	17	27	2	0	0	
0	0	0	28	17	21	15	15	23	16	16	22	17	26	10	11	13	13	16	17	17	16	14	14	10	15	15	7	21	15	16	6	8	18	15	9	12	21	19	24	10	9	13	17	19	21	13	15	20	17	13	17	18	17	19	24	19	21	15	25	34	0	0	0	
0	0	0	39	19	21	13	18	12	16	14	17	17	12	16	15	13	20	11	12	19	13	15	14	21	10	10	20	11	17	20	6	10	11	12	16	17	17	15	14	9	16	5	16	18	16	16	19	17	14	19	14	15	20	17	12	22	5	14	21	35	2	0	0	
0	0	0	39	16	20	17	18	20	21	22	13	18	20	19	17	19	19	13	18	16	15	17	11	12	14	15	18	12	13	15	11	13	16	12	13	13	20	13	14	16	10	20	17	17	22	17	14	9	15	21	14	12	14	21	15	17	14	12	11	41	2	0	0	
0	0	0	33	24	23	23	21	23	16	25	9	9	9	15	16	17	17	10	12	12	18	17	17	15	15	19	13	14	25	11	17	13	19	29	16	20	13	11	24	12	18	16	14	11	13	19	21	13	17	14	30	13	15	13	19	11	23	14	15	33	3	0	0	
0	0	0	33	19	15	17	29	19	11	17	17	21	16	15	7	20	17	22	14	15	10	15	14	12	16	16	8	22	13	20	17	16	22	14	23	13	16	19	8	17	13	16	13	13	17	14	12	17	17	16	14	19	13	21	19	16	24	12	10	27	2	0	0	
0	0	0	28	20	20	17	17	19	19	29	15	16	15	14	19	16	14	22	18	11	13	12	16	11	10	15	7	16	21	15	21	16	20	19	15	12	14	18	11	10	15	10	15	15	16	17	20	12	12	24	14	16	19	10	13	12	17	15	20	28	4	0	0	
0	0	0	31	15	12	20	25	12	14	16	13	21	15	20	13	24	19	14	25	13	16	14	12	12	20	21	12	21	9	16	13	11	22	17	28	18	18	10	21	20	22	18	20	14	12	16	17	19	23	16	16	19	13	14	20	15	15	10	15	26	8	0	0	
0	0	0	41	34	23	12	18	13	15	15	23	15	16	11	15	17	22	24	17	14	16	16	13	16	14	21	16	12	17	11	11	19	24	15	16	17	15	16	21	14	23	16	13	17	19	14	13	16	10	25	17	12	20	17	13	18	17	20	19	26	11	0	0	
0	0	0	31	24	25	20	9	23	20	12	19	31	18	15	18	25	14	20	16	30	10	19	25	26	17	19	9	19	16	23	22	22	16	14	18	14	17	14	14	25	13	10	20	17	20	25	15	15	19	14	12	13	17	16	22	15	11	13	25	19	6	0	0	
0	0	0	33	20	11	22	22	15	20	17	19	19	12	19	16	12	22	14	20	18	14	11	15	10	16	17	21	15	11	17	15	14	16	12	17	24	16	12	12	22	14	18	12	21	12	16	15	19	12	18	21	13	17	16	18	15	13	24	18	35	5	0	0	
0	0	0	36	24	24	13	18	19	19	18	20	27	12	16	23	16	16	17	15	21	24	24	14	18	16	15	22	15	21	13	13	12	18	13	12	12	11	25	12	15	20	20	22	14	16	14	20	16	11	20	17	14	20	15	14	19	24	12	22	22	16	0	0	
0	0	0	39	19	22	23	13	17	20	16	19	25	21	13	18	17	24	18	17	15	22	22	20	18	12	12	16	18	16	18	15	18	19	19	9	19	18	17	25	18	19	13	20	13	19	20	20	22	18	17	21	11	18	15	17	17	18	19	12	26	13	0	0	
0	0	0	33	23	26	28	18	19	23	22	20	16	17	21	14	15	16	10	15	19	23	18	16	17	12	18	14	11	18	16	27	13	14	22	19	13	12	20	15	30	16	19	15	13	17	28	20	17	15	11	21	24	14	9	8	14	13	16	17	25	12	0	0	
0	0	0	38	14	17	20	13	16	17	19	15	17	14	11	16	22	19	13	16	15	17	15	20	16	23	17	15	10	12	20	16	18	12	15	9	13	17	10	18	16	19	12	22	18	22	15	24	16	14	14	18	17	22	17	11	20	18	14	16	20	11	0	0	
0	0	1	35	11	14	25	15	15	23	17	28	15	13	17	18	15	23	17	19	12	25	17	18	14	23	19	12	29	17	13	21	10	17	26	12	15	22	14	20	13	18	17	10	21	15	12	13	14	10	16	19	8	13	24	19	13	19	16	23	22	13	0	0	
0	0	1	46	18	20	29	14	18	21	15	21	14	17	28	16	15	23	19	23	19	25	22	16	17	19	13	16	18	19	16	22	15	22	19	12	14	24	22	9	21	21	20	11	17	18	17	13	22	24	18	18	20	9	18	16	12	18	21	18	22	13	0	0	
0	0	0	47	24	18	16	11	8	19	17	10	17	16	23	22	10	11	11	21	13	15	21	24	23	19	21	22	17	16	19	19	26	19	13	22	14	18	21	14	6	15	18	17	20	20	18	23	13	13	14	20	25	16	22	14	14	13	17	23	36	15	0	0	
0	0	0	31	22	18	18	14	23	19	20	15	20	18	20	20	16	25	17	12	19	19	11	17	21	19	17	16	17	17	13	17	20	16	20	21	12	19	13	19	20	15	14	13	17	11	12	16	14	14	17	19	12	15	18	13	25	24	15	21	24	12	0	0	
0	0	0	51	30	21	31	20	24	16	23	13	14	16	21	20	20	14	11	14	22	13	23	21	14	14	23	19	18	20	22	12	13	14	13	16	17	17	16	21	14	21	26	15	19	14	20	8	11	15	12	18	13	14	14	23	18	17	19	19	26	16	0	0	
0	0	3	55	13	16	30	27	15	19	21	15	26	20	15	16	23	23	19	26	17	13	18	17	14	24	18	15	13	25	14	15	16	19	15	14	19	24	11	30	18	17	12	15	19	14	22	17	22	16	20	18	13	13	16	18	21	15	19	13	12	14	0	0	
0	0	2	42	20	17	23	22	25	20	14	20	14	20	20	21	19	22	20	22	15	20	15	10	9	32	15	22	31	19	20	16	17	18	13	21	18	13	26	18	17	17	20	20	16	19	16	23	18	15	15	20	16	17	14	17	21	21	16	14	29	12	0	0	
0	0	1	39	24	17	24	20	17	9	22	14	19	21	22	23	19	18	18	15	19	22	20	16	29	17	16	14	25	20	18	25	17	15	20	28	17	17	11	17	13	28	13	26	15	13	12	8	26	19	21	21	13	16	23	17	21	21	29	24	25	13	0	0	
0	0	6	38	19	15	22	18	15	12	21	11	18	20	15	17	13	16	20	11	24	12	24	13	26	16	22	16	20	12	18	21	14	14	18	19	17	13	19	28	24	21	27	12	16	18	22	17	24	24	19	17	16	14	19	17	22	15	24	19	20	17	0	0	
0	0	4	42	26	23	19	17	15	23	20	28	17	19	27	15	19	20	12	16	24	19	16	21	14	21	27	11	10	19	17	12	20	13	20	15	12	21	13	21	18	18	15	26	25	18	16	25	15	21	17	19	18	16	18	18	19	16	21	17	19	14	0	0	
0	0	7	39	29	17	28	22	18	23	12	18	20	12	19	24	16	16	15	23	28	20	20	14	13	19	19	12	19	14	15	21	21	28	19	19	12	19	12	14	11	25	18	11	22	16	12	13	21	13	17	16	7	25	13	18	18	17	21	14	23	15	0	0	
0	0	12	40	19	26	16	28	18	27	18	16	29	16	20	24	17	18	21	18	17	15	27	25	16	20	18	14	16	21	18	20	20	15	16	21	21	21	21	16	13	22	18	22	18	19	17	22	15	17	24	13	12	12	11	12	19	25	20	14	27	15	0	0	
0	0	12	34	31	26	17	17	20	30	29	14	26	21	20	16	32	16	10	13	17	16	16	19	27	18	23	16	19	18	15	23	25	16	18	28	9	10	19	18	13	15	16	29	19	11	17	17	16	15	17	14	18	22	18	15	6	15	13	11	22	16	0	0	
0	0	11	31	21	25	18	15	19	19	15	19	15	27	15	18	23	18	17	18	19	16	23	19	14	16	22	15	25	21	23	20	15	14	20	15	14	25	21	15	19	26	19	20	19	17	19	15	13	17	11	12	14	17	16	21	15	14	18	19	13	17	0	0	
0	0	14	36	28	21	17	26	30	19	23	15	17	21	20	16	23	18	9	15	15	17	21	13	31	21	14	23	22	6	18	20	16	16	18	14	15	18	9	21	16	13	12	12	16	17	17	8	25	22	19	9	22	14	18	16	22	15	14	19	17	15	0	0	
0	0	18	41	23	18	17	20	14	17	24	24	18	18	22	21	21	26	13	19	18	19	18	21	21	13	26	22	20	18	20	21	18	14	14	21	18	15	18	12	22	20	25	22	16	20	13	14	18	18	8	15	24	6	16	14	11	14	18	21	22	16	0	0	
0	0	17	41	19	23	20	20	20	23	25	16	21	20	16	24	24	23	17	12	20	18	24	22	7	22	17	16	18	17	15	20	19	15	19	20	16	23	16	12	17	18	19	21	13	21	14	19	21	13	12	21	15	12	17	13	16	13	16	17	34	16	0	0	
0	0	19	23	14	20	18	21	21	21	12	16	17	15	21	21	26	25	19	21	20	17	21	18	24	22	11	16	17	21	16	17	12	13	19	16	19	14	11	10	17	17	18	15	11	16	11	10	13	24	16	18	6	20	15	23	21	18	14	18	18	14	0	0	
0	0	17	39	27	19	18	24	15	18	22	18	22	16	21	21	25	20	20	29	18	20	26	23	15	17	15	14	15	20	17	16	19	19	18	19	30	20	20	13	26	21	20	14	18	27	12	19	32	11	15	13	16	20	9	12	15	12	16	17	23	15	0	0	
0	0	26	47	25	28	22	19	22	17	14	17	22	17	19	21	14	24	21	18	18	14	21	22	16	24	18	19	17	30	18	23	18	14	14	15	22	15	18	22	19	19	10	20	15	16	17	17	15	23	8	18	21	9	23	12	22	15	20	17	19	13	0	0	
0	0	20	30	13	23	29	13	23	20	22	19	12	17	12	18	18	16	17	16	22	18	21	27	17	20	21	10	17	22	18	17	20	23	20	18	12	16	16	22	26	18	11	15	13	16	22	15	13	18	14	17	18	6	12	23	19	13	22	18	19	17	0	0	
0	0	29	30	23	18	19	17	19	18	20	24	16	21	22	25	21	31	18	27	22	19	16	23	21	21	17	17	18	22	22	17	11	23	14	16	14	25	14	20	16	22	13	17	13	22	21	22	19	19	16	17	16	15	22	8	19	14	13	19	26	13	0	0	
0	0	30	26	26	26	17	24	19	14	18	18	21	19	15	18	18	20	19	14	18	16	23	28	19	22	17	13	15	17	23	22	16	17	17	18	22	19	22	23	19	18	15	11	10	13	9	28	17	18	20	16	15	17	17	13	11	15	14	16	18	13	0	0	
0	0	24	30	23	21	24	16	11	28	30	19	19	20	21	19	19	21	16	15	16	20	27	18	15	27	13	17	26	14	14	16	22	14	14	15	20	12	12	19	21	22	25	13	18	12	15	20	18	22	19	11	12	19	14	11	19	13	18	14	23	12	0	0	
0	0	20	26	17	21	21	16	19	8	20	20	20	13	24	16	29	26	25	13	13	17	15	20	21	16	19	20	17	17	14	15	24	17	25	14	21	18	16	24	19	13	15	12	18	23	23	18	16	17	15	12	20	9	18	19	19	26	16	24	19	15	0	0	
0	0	32	21	22	18	22	18	17	11	15	12	19	27	25	19	23	18	16	19	22	28	12	23	15	21	15	24	20	12	16	17	7	17	18	14	24	13	16	24	28	16	18	13	18	20	18	14	15	14	18	16	13	23	16	18	22	20	18	19	17	13	0	0	
0	0	25	28	21	13	17	11	27	21	19	19	16	18	25	14	27	26	23	18	19	25	14	23	23	18	28	17	23	20	22	23	19	15	17	16	21	13	22	15	17	15	15	23	13	16	19	14	17	20	15	9	21	23	18	20	14	24	23	18	29	6	0	0	
0	0	24	28	17	17	16	16	16	19	23	22	17	15	26	15	18	18	13	28	16	21	18	20	23	12	15	13	13	15	23	18	15	11	18	14	13	24	14	13	18	13	10	17	14	20	21	18	11	11	14	24	15	14	17	14	16	10	15	10	21	16	0	0	
0	0	24	27	14	26	25	16	16	12	18	18	11	18	15	16	23	17	19	19	20	21	22	14	21	19	20	21	15	19	18	21	19	18	13	22	23	28	14	12	17	18	17	16	17	16	17	13	18	13	13	16	12	13	21	18	18	17	15	12	18	16	0	0	
0	0	26	29	22	17	14	18	17	15	17	15	23	22	24	16	15	18	29	15	13	20	17	23	12	20	11	26	22	14	25	15	15	12	14	19	24	19	15	20	19	14	21	14	25	16	13	21	18	16	20	17	12	8	18	21	8	15	22	24	27	17	0	0	
0	0	26	24	20	24	21	17	15	17	23	15	17	8	19	21	12	22	9	13	21	19	24	23	15	15	12	16	10	22	24	19	26	14	19	22	16	17	15	23	14	19	17	13	17	16	16	18	12	12	15	16	20	20	22	16	16	23	18	19	25	18	0	0	
0	0	33	26	22	17	19	24	18	14	13	26	18	20	19	22	10	14	17	14	23	22	14	13	17	16	25	18	28	18	12	11	18	17	21	21	14	19	26	16	15	16	16	22	13	17	25	21	11	13	19	21	20	24	16	16	13	16	21	25	18	24	0	0	
0	0	24	26	13	25	13	17	17	16	23	25	13	20	16	16	17	18	12	16	23	22	18	17	16	17	19	18	22	19	28	17	27	21	17	21	19	21	23	23	18	15	20	16	17	18	12	17	19	13	16	22	18	13	22	22	12	24	19	17	17	17	0	0	
0	0	32	29	16	25	19	16	20	13	25	11	20	22	12	18	12	20	26	20	23	15	18	16	25	16	14	15	18	20	15	14	19	22	17	21	13	16	14	21	27	14	10	15	16	17	15	16	19	16	13	17	13	19	14	21	13	22	18	10	25	13	0	0	
0	0	28	24	20	20	19	14	14	20	19	18	14	25	13	19	15	21	17	17	18	23	19	18	29	17	14	17	15	18	19	12	17	15	16	7	20	16	19	16	21	21	11	16	19	17	22	23	19	14	16	14	13	25	10	12	17	17	15	8	20	18	0	0	
0	0	36	21	18	22	27	14	15	19	16	12	14	25	16	14	24	26	21	21	16	20	15	13	16	22	14	25	11	13	19	14	15	15	12	18	18	21	15	19	20	17	15	13	21	10	14	20	18	12	25	17	17	19	18	16	18	16	24	16	21	16	0	0	
0	0	27	22	19	23	18	18	16	24	18	20	24	17	21	17	22	17	13	18	12	23	13	17	18	21	17	26	20	16	18	23	18	17	24	16	17	23	12	23	18	11	15	20	14	23	13	13	16	11	19	14	21	15	17	19	22	18	19	15	19	11	0	0	
0	0	32	17	29	16	21	22	15	28	20	27	21	16	23	22	15	21	24	22	16	17	16	18	10	15	25	18	9	16	20	16	12	22	25	16	18	17	14	20	18	18	22	12	20	14	15	14	15	20	19	22	16	17	15	14	14	21	13	21	18	18	0	0	
0	0	22	25	20	29	13	17	19	15	23	19	16	14	25	20	19	17	24	17	20	16	21	22	18	22	20	12	17	21	19	24	28	19	18	20	13	19	16	12	21	19	26	13	11	24	17	14	18	16	18	19	19	18	8	21	14	25	19	22	20	15	0	0	
0	0	32	27	15	16	27	21	20	21	11	30	18	19	14	19	21	20	18	26	15	18	22	27	18	21	21	23	16	12	27	18	21	18	20	18	15	17	21	23	15	21	18	14	10	14	21	15	17	13	23	15	20	17	15	18	17	17	14	15	24	14	0	0	
0	0	39	26	22	22	18	21	20	19	18	20	16	25	18	20	16	21	22	16	22	28	20	18	17	14	23	11	18	15	11	20	16	10	16	18	24	12	14	16	17	12	18	18	19	28	21	17	16	35	19	17	23	18	6	21	13	17	11	19	17	23	0	0	
0	0	43	23	16	18	26	8	20	16	13	15	13	20	20	11	14	11	22	18	25	18	21	13	14	24	20	14	13	22	19	18	13	17	14	16	21	18	22	14	12	16	14	17	21	18	19	20	17	23	9	24	24	19	17	18	15	18	19	23	25	11	1	0	
0	0	24	20	23	26	18	9	16	19	21	24	15	16	21	17	20	24	15	13	23	15	19	21	25	15	20	19	18	17	11	12	13	23	15	17	17	12	12	11	14	13	19	16	14	18	17	17	16	10	14	17	24	19	11	19	21	21	17	15	12	13	1	0	
0	0	36	28	13	22	23	17	14	25	16	23	20	12	19	20	18	16	16	19	21	23	20	16	19	24	20	19	19	22	17	15	20	19	23	20	19	21	20	22	20	26	20	17	19	15	22	10	21	22	20	16	17	18	19	19	20	22	17	18	27	27	0	0	
0	0	40	21	21	20	25	20	19	16	21	22	22	11	20	13	16	18	22	8	18	15	23	18	17	21	15	20	19	24	17	17	20	17	9	13	17	16	10	14	16	16	20	19	16	15	13	11	13	23	17	23	23	17	14	23	22	19	21	22	18	22	0	0	
0	1	41	19	22	20	17	23	20	21	20	17	27	21	21	17	15	16	19	19	15	17	20	20	14	18	12	14	17	14	14	11	13	22	20	17	19	25	20	16	10	24	12	15	12	15	27	20	13	14	23	22	19	20	17	27	15	24	22	12	25	22	0	0	
0	0	37	21	22	26	18	18	18	18	13	14	15	19	15	17	17	19	21	22	15	24	16	27	19	18	20	13	24	18	18	18	13	18	22	13	22	21	18	16	13	17	20	15	18	20	22	15	14	13	23	21	17	19	23	25	18	24	19	21	30	16	1	0	
0	0	51	20	19	13	21	23	15	21	25	13	25	26	14	23	27	19	18	20	15	19	19	17	21	13	13	23	17	21	33	28	15	24	18	20	16	14	20	18	19	13	15	21	20	26	19	23	6	13	14	20	19	21	11	22	12	20	31	21	20	20	0	0	
0	0	29	25	19	13	16	19	14	15	23	19	14	19	30	16	20	19	19	18	21	20	27	22	21	20	27	22	16	14	26	25	24	14	21	16	16	24	8	18	20	23	20	15	12	27	21	20	17	15	23	14	17	23	22	25	13	18	17	20	16	16	0	0	
